Epoch Time,Value
1704045286000,1
1704045299000,1
1704045300000,1
1704045304000,1
1704045337000,1
1704045338000,1
1704045346000,1
1704045359000,1
1704045360000,1
1704045368000,1
1704045394000,1
1704045397000,1
1704045407000,1
1704045419000,1
1704045420000,1
1704045432000,1
1704045455000,1
1704045457000,1
1704045467000,1
1704045479000,1
1704045480000,1
1704045497000,1
1704045517000,1
1704045527000,1
1704045539000,1
1704045540000,1
1704045561000,1
1704045576000,1
1704045577000,1
1704045588000,1
1704045599000,1
1704045600000,1
1704045626000,1
1704045637000,1
1704045638000,1
1704045648000,1
1704045659000,1
1704045660000,1
1704045694000,1
1704045697000,1
1704045708000,1
1704045715000,1
1704045719000,1
1704045720000,1
1704045754000,1
1704045757000,1
1704045769000,1
1704045779000,1
1704045780000,1
1704045813000,1
1704045817000,1
1704045829000,1
1704045839000,1
1704045840000,1
1704045844000,1
1704045873000,1
1704045877000,1
1704045890000,1
1704045899000,1
1704045900000,1
1704045908000,1
1704045936000,1
1704045937000,1
1704045950000,1
1704045959000,1
1704045960000,1
1704045994000,1
1704045997000,1
1704046005000,1
1704046010000,1
1704046019000,1
1704046020000,1
1704046054000,1
1704046057000,1
1704046069000,1
1704046071000,1
1704046079000,1
1704046080000,1
1704046115000,1
1704046117000,1
1704046131000,1
1704046134000,1
1704046139000,1
1704046140000,1
1704046174000,1
1704046177000,1
1704046192000,1
1704046199000,1
1704046200000,1
1704046234000,1
1704046237000,1
1704046252000,1
1704046259000,1
1704046260000,1
1704046295000,1
1704046297000,1
1704046306000,1
1704046312000,1
1704046319000,1
1704046320000,1
1704046355000,1
1704046357000,1
1704046371000,1
1704046373000,1
1704046379000,1
1704046380000,1
1704046417000,1
1704046433000,1
1704046435000,1
1704046439000,1
1704046440000,1
1704046475000,1
1704046477000,1
1704046494000,1
1704046499000,1
1704046500000,1
1704046536000,1
1704046537000,1
1704046554000,1
1704046559000,1
1704046560000,1
1704046567000,1
1704046596000,1
1704046597000,1
1704046614000,1
1704046619000,1
1704046620000,1
1704046630000,1
1704046655000,1
1704046657000,1
1704046675000,1
1704046679000,1
1704046680000,1
1704046694000,1
1704046715000,1
1704046717000,1
1704046735000,1
1704046739000,1
1704046740000,1
1704046759000,Null
1704046775000,Null
1704046777000,1
1704046795000,1
1704046799000,1
1704046800000,1
1704046823000,1
1704046837000,1
1704046856000,1
1704046859000,1
1704046860000,1
1704046890000,1
1704046895000,1
1704046897000,1
1704046916000,1
1704046919000,1
1704046920000,1
1704046954000,1
1704046957000,1
1704046977000,1
1704046979000,1
1704046980000,1
1704047014000,1
1704047017000,1
1704047019000,1
1704047037000,1
1704047039000,1
1704047040000,1
1704047074000,1
1704047077000,1
1704047085000,1
1704047097000,1
1704047099000,1
1704047100000,1
1704047133000,1
1704047137000,1
1704047158000,1
1704047159000,1
1704047160000,1
1704047180000,1
1704047195000,1
1704047197000,1
1704047218000,1
1704047219000,1
1704047220000,1
1704047247000,1
1704047255000,1
1704047257000,1
1704047279000,1
1704047280000,1
1704047311000,1
1704047316000,1
1704047317000,1
1704047339000,1
1704047340000,1
1704047372000,1
1704047375000,1
1704047377000,1
1704047399000,1
1704047400000,1
1704047435000,1
1704047437000,1
1704047440000,1
1704047459000,1
1704047460000,1
1704047494000,1
1704047497000,1
1704047505000,1
1704047519000,1
1704047520000,1
1704047555000,1
1704047557000,1
1704047570000,1
1704047579000,1
1704047580000,1
1704047615000,1
1704047617000,1
1704047634000,1
1704047639000,1
1704047640000,1
1704047641000,1
1704047676000,1
1704047677000,1
1704047699000,1
1704047700000,1
1704047701000,1
1704047733000,1
1704047737000,1
1704047759000,1
1704047760000,1
1704047762000,1
1704047765000,1
1704047795000,1
1704047797000,1
1704047819000,1
1704047820000,1
1704047822000,1
1704047830000,1
1704047854000,1
1704047857000,1
1704047879000,1
1704047880000,1
1704047882000,1
1704047894000,1
1704047914000,1
1704047917000,1
1704047939000,1
1704047940000,1
1704047943000,1
1704047959000,1
1704047974000,1
1704047977000,1
1704047999000,1
1704048000000,1
1704048003000,1
1704048023000,1
1704048035000,1
1704048037000,1
1704048059000,1
1704048060000,1
1704048063000,1
1704048087000,1
1704048096000,1
1704048097000,1
1704048119000,1
1704048120000,1
1704048124000,1
1704048151000,1
1704048153000,1
1704048157000,1
1704048179000,1
1704048180000,1
1704048184000,1
1704048213000,1
1704048216000,1
1704048217000,1
1704048239000,1
1704048240000,1
1704048245000,1
1704048274000,1
1704048277000,1
1704048281000,1
1704048299000,1
1704048300000,1
1704048305000,1
1704048334000,1
1704048337000,1
1704048346000,1
1704048359000,1
1704048360000,1
1704048365000,1
1704048396000,1
1704048397000,1
1704048412000,1
1704048419000,1
1704048420000,1
1704048426000,1
1704048454000,1
1704048457000,1
1704048478000,1
1704048479000,1
1704048480000,1
1704048486000,1
1704048513000,1
1704048517000,1
1704048539000,1
1704048540000,1
1704048544000,1
1704048546000,1
1704048574000,1
1704048577000,1
1704048599000,1
1704048600000,1
1704048607000,1
1704048608000,1
1704048635000,1
1704048637000,1
1704048659000,1
1704048660000,1
1704048667000,1
1704048672000,1
1704048695000,1
1704048697000,1
1704048719000,1
1704048720000,1
1704048728000,1
1704048737000,1
1704048754000,1
1704048757000,1
1704048779000,1
1704048780000,1
1704048788000,1
1704048801000,1
1704048814000,1
1704048817000,1
1704048839000,1
1704048840000,1
1704048848000,1
1704048865000,1
1704048875000,1
1704048877000,1
1704048899000,1
1704048900000,1
1704048909000,1
1704048931000,1
1704048937000,1
1704048959000,1
1704048960000,1
1704048969000,1
1704048996000,1
1704048997000,1
1704049019000,1
1704049020000,1
1704049030000,1
1704049053000,1
1704049057000,1
1704049062000,1
1704049079000,1
1704049080000,1
1704049090000,1
1704049114000,1
1704049117000,1
1704049128000,1
1704049139000,1
1704049140000,1
1704049150000,1
1704049172000,1
1704049177000,1
1704049193000,1
1704049199000,1
1704049200000,1
1704049211000,1
1704049236000,1
1704049237000,1
1704049257000,1
1704049259000,1
1704049260000,1
1704049271000,1
1704049294000,1
1704049297000,1
1704049319000,1
1704049320000,1
1704049321000,1
1704049331000,1
1704049355000,1
1704049357000,1
1704049379000,1
1704049380000,1
1704049385000,1
1704049392000,1
1704049414000,1
1704049417000,1
1704049439000,1
1704049440000,1
1704049449000,1
1704049452000,1
1704049474000,1
1704049477000,1
1704049499000,1
1704049500000,1
1704049513000,1
1704049514000,1
1704049535000,1
1704049537000,1
1704049559000,1
1704049560000,1
1704049573000,1
1704049579000,1
1704049596000,1
1704049597000,1
1704049619000,1
1704049620000,1
1704049633000,1
1704049643000,1
1704049655000,1
1704049657000,1
1704049679000,1
1704049680000,1
1704049694000,1
1704049708000,1
1704049713000,1
1704049717000,1
1704049739000,1
1704049740000,1
1704049754000,1
1704049774000,1
1704049777000,1
1704049799000,1
1704049800000,1
1704049815000,1
1704049837000,1
1704049839000,1
1704049859000,1
1704049860000,1
1704049875000,1
1704049896000,1
1704049897000,1
1704049905000,1
1704049919000,1
1704049920000,1
1704049935000,1
1704049953000,1
1704049957000,1
1704049969000,1
1704049979000,1
1704049980000,1
1704049996000,1
1704050013000,1
1704050017000,1
1704050033000,1
1704050039000,1
1704050040000,1
1704050056000,1
1704050075000,1
1704050077000,1
1704050097000,1
1704050099000,1
1704050100000,1
1704050116000,1
1704050137000,1
1704050159000,1
1704050160000,1
1704050161000,1
1704050177000,1
1704050195000,1
1704050197000,1
1704050219000,1
1704050220000,1
1704050225000,1
1704050237000,1
1704050255000,1
1704050257000,1
1704050279000,1
1704050280000,1
1704050290000,1
1704050298000,1
1704050315000,1
1704050317000,1
1704050339000,1
1704050340000,1
1704050357000,1
1704050358000,1
1704050375000,1
1704050377000,1
1704050399000,1
1704050400000,1
1704050418000,1
1704050422000,1
1704050437000,1
1704050459000,1
1704050460000,1
1704050479000,1
1704050488000,1
1704050494000,1
1704050497000,1
1704050519000,1
1704050520000,1
1704050539000,1
1704050554000,1
1704050557000,1
1704050579000,1
1704050580000,1
1704050599000,1
1704050616000,1
1704050617000,1
1704050619000,1
1704050639000,1
1704050640000,1
1704050660000,1
1704050675000,1
1704050677000,1
1704050683000,1
1704050699000,1
1704050700000,1
1704050720000,1
1704050734000,1
1704050737000,1
1704050748000,1
1704050759000,1
1704050760000,1
1704050780000,1
1704050792000,1
1704050797000,1
1704050813000,1
1704050819000,1
1704050820000,1
1704050841000,1
1704050854000,1
1704050857000,1
1704050878000,1
1704050879000,1
1704050880000,1
1704050901000,1
1704050915000,1
1704050917000,1
1704050939000,1
1704050940000,1
1704050943000,1
1704050962000,1
1704050974000,1
1704050977000,1
1704050999000,1
1704051000000,1
1704051008000,1
1704051022000,1
1704051035000,1
1704051037000,1
1704051059000,1
1704051060000,1
1704051073000,1
1704051082000,1
1704051094000,1
1704051097000,1
1704051119000,1
1704051120000,1
1704051139000,1
1704051143000,1
1704051157000,1
1704051179000,1
1704051180000,1
1704051203000,1
1704051206000,1
1704051217000,1
1704051239000,1
1704051240000,1
1704051263000,1
1704051271000,1
1704051276000,1
1704051277000,1
1704051299000,1
1704051300000,1
1704051324000,1
1704051336000,1
1704051337000,1
1704051359000,1
1704051360000,1
1704051384000,1
1704051396000,1
1704051397000,1
1704051400000,1
1704051419000,1
1704051420000,1
1704051445000,1
1704051455000,1
1704051457000,1
1704051464000,1
1704051479000,1
1704051480000,1
1704051505000,1
1704051516000,1
1704051517000,1
1704051528000,1
1704051539000,1
1704051540000,1
1704051565000,1
1704051576000,1
1704051577000,1
1704051592000,1
1704051599000,1
1704051600000,1
1704051626000,1
1704051635000,1
1704051637000,1
1704051658000,1
1704051659000,1
1704051660000,1
1704051686000,1
1704051696000,1
1704051697000,1
1704051719000,1
1704051720000,1
1704051724000,1
1704051746000,1
1704051756000,1
1704051757000,1
1704051779000,1
1704051780000,1
1704051790000,1
1704051807000,1
1704051813000,1
1704051817000,1
1704051839000,1
1704051840000,1
1704051856000,1
1704051867000,1
1704051875000,1
1704051877000,1
1704051899000,1
1704051900000,1
1704051921000,1
1704051927000,1
1704051935000,1
1704051937000,1
1704051959000,1
1704051960000,1
1704051987000,1
1704051988000,1
1704051997000,1
1704052019000,1
1704052020000,1
1704052048000,1
1704052051000,1
1704052055000,1
1704052057000,1
1704052079000,1
1704052080000,1
1704052109000,1
1704052114000,1
1704052115000,1
1704052117000,1
1704052139000,1
1704052140000,1
1704052169000,1
1704052175000,1
1704052177000,1
1704052179000,1
1704052199000,1
1704052200000,1
1704052229000,1
1704052235000,1
1704052237000,1
1704052245000,1
1704052259000,1
1704052260000,1
1704052290000,1
1704052295000,1
1704052297000,1
1704052308000,1
1704052319000,1
1704052320000,1
1704052350000,1
1704052355000,1
1704052357000,1
1704052373000,1
1704052379000,1
1704052380000,1
1704052410000,1
1704052414000,1
1704052417000,1
1704052439000,1
1704052440000,1
1704052471000,1
1704052474000,1
1704052477000,1
1704052499000,1
1704052500000,1
1704052504000,1
1704052531000,1
1704052535000,1
1704052537000,1
1704052559000,1
1704052560000,1
1704052570000,1
1704052591000,1
1704052596000,1
1704052597000,1
1704052619000,1
1704052620000,1
1704052636000,1
1704052652000,1
1704052656000,1
1704052657000,1
1704052679000,1
1704052680000,1
1704052702000,1
1704052712000,1
1704052714000,1
1704052717000,1
1704052739000,1
1704052740000,1
1704052768000,1
1704052773000,1
1704052776000,1
1704052777000,1
1704052799000,1
1704052800000,1
1704052832000,1
1704052833000,1
1704052835000,1
1704052837000,1
1704052859000,1
1704052860000,1
1704052893000,1
1704052895000,1
1704052897000,1
1704052919000,1
1704052920000,1
1704052954000,1
1704052956000,1
1704052957000,1
1704052961000,1
1704052979000,1
1704052980000,1
1704053014000,1
1704053017000,1
1704053027000,1
1704053039000,1
1704053040000,1
1704053074000,1
1704053076000,1
1704053077000,1
1704053092000,1
1704053099000,1
1704053100000,1
1704053135000,1
1704053137000,1
1704053157000,1
1704053159000,1
1704053160000,1
1704053195000,1
1704053197000,1
1704053219000,1
1704053220000,1
1704053223000,1
1704053256000,1
1704053257000,1
1704053279000,1
1704053280000,1
1704053289000,1
1704053315000,1
1704053316000,1
1704053317000,1
1704053339000,1
1704053340000,1
1704053355000,1
1704053376000,1
1704053377000,1
1704053399000,1
1704053400000,1
1704053420000,1
1704053437000,1
1704053438000,1
1704053459000,1
1704053460000,1
1704053484000,1
1704053495000,1
1704053497000,1
1704053519000,1
1704053520000,1
1704053548000,1
1704053555000,1
1704053557000,1
1704053579000,1
1704053580000,1
1704053612000,1
1704053616000,1
1704053617000,1
1704053618000,1
1704053639000,1
1704053640000,1
1704053676000,1
1704053677000,1
1704053678000,1
1704053699000,1
1704053700000,1
1704053736000,1
1704053737000,1
1704053739000,1
1704053740000,1
1704053759000,1
1704053760000,1
1704053797000,1
1704053799000,1
1704053804000,1
1704053819000,1
1704053820000,1
1704053856000,1
1704053857000,1
1704053859000,1
1704053869000,1
1704053879000,1
1704053880000,1
1704053916000,1
1704053917000,1
1704053919000,1
1704053935000,1
1704053939000,1
1704053940000,1
1704053975000,1
1704053977000,1
1704053980000,1
1704053999000,1
1704054000000,1
1704054035000,1
1704054037000,1
1704054040000,1
1704054059000,1
1704054060000,1
1704054065000,1
1704054094000,1
1704054097000,1
1704054100000,1
1704054119000,1
1704054120000,1
1704054130000,1
1704054157000,1
1704054159000,1
1704054161000,1
1704054179000,1
1704054180000,1
1704054194000,1
1704054217000,1
1704054218000,1
1704054221000,1
1704054239000,1
1704054240000,1
1704054259000,1
1704054275000,1
1704054277000,1
1704054282000,1
1704054299000,1
1704054300000,1
1704054323000,1
1704054336000,1
1704054337000,1
1704054342000,1
1704054359000,1
1704054360000,1
1704054388000,1
1704054396000,1
1704054397000,1
1704054402000,1
1704054419000,1
1704054420000,1
1704054454000,1
1704054457000,1
1704054458000,1
1704054463000,1
1704054479000,1
1704054480000,1
1704054517000,1
1704054520000,1
1704054523000,1
1704054539000,1
1704054540000,1
1704054575000,1
1704054577000,1
1704054583000,1
1704054586000,1
1704054599000,1
1704054600000,1
1704054636000,1
1704054637000,1
1704054644000,1
1704054652000,1
1704054659000,1
1704054660000,1
1704054696000,1
1704054697000,1
1704054704000,1
1704054719000,1
1704054720000,1
1704054755000,1
1704054757000,1
1704054765000,1
1704054779000,1
1704054780000,1
1704054785000,1
1704054814000,1
1704054817000,1
1704054825000,1
1704054839000,1
1704054840000,1
1704054849000,1
1704054875000,1
1704054877000,1
1704054885000,1
1704054899000,1
1704054900000,1
1704054914000,1
1704054936000,1
1704054937000,1
1704054946000,1
1704054959000,1
1704054960000,1
1704054978000,1
1704054996000,1
1704054997000,1
1704055006000,1
1704055019000,1
1704055020000,1
1704055043000,1
1704055056000,1
1704055057000,1
1704055066000,1
1704055079000,1
1704055080000,1
1704055108000,1
1704055115000,1
1704055117000,1
1704055127000,1
1704055139000,1
1704055140000,1
1704055174000,1
1704055175000,1
1704055177000,1
1704055187000,1
1704055199000,1
1704055200000,1
1704055236000,1
1704055237000,1
1704055240000,1
1704055248000,1
1704055259000,1
1704055260000,1
1704055295000,1
1704055297000,1
1704055306000,1
1704055308000,1
1704055319000,1
1704055320000,1
1704055357000,1
1704055368000,1
1704055372000,1
1704055379000,1
1704055380000,1
1704055416000,1
1704055417000,1
1704055429000,1
1704055438000,1
1704055439000,1
1704055440000,1
1704055476000,1
1704055477000,1
1704055489000,1
1704055499000,1
1704055500000,1
1704055504000,1
1704055536000,1
1704055537000,1
1704055549000,1
1704055559000,1
1704055560000,1
1704055570000,1
1704055595000,1
1704055597000,1
1704055610000,1
1704055619000,1
1704055620000,1
1704055635000,1
1704055656000,1
1704055657000,1
1704055670000,1
1704055679000,1
1704055680000,1
1704055700000,1
1704055715000,1
1704055717000,1
1704055730000,1
1704055739000,1
1704055740000,1
1704055764000,1
1704055774000,1
1704055777000,1
1704055791000,1
1704055799000,1
1704055800000,1
1704055829000,1
1704055833000,1
1704055837000,1
1704055851000,1
1704055859000,1
1704055860000,1
1704055894000,1
1704055895000,1
1704055897000,1
1704055912000,1
1704055919000,1
1704055920000,1
1704055957000,1
1704055962000,1
1704055972000,1
1704055979000,1
1704055980000,1
1704056014000,1
1704056017000,1
1704056027000,1
1704056032000,1
1704056039000,1
1704056040000,1
1704056074000,1
1704056077000,1
1704056093000,1
1704056099000,1
1704056100000,1
1704056134000,1
1704056137000,1
1704056153000,1
1704056159000,1
1704056160000,1
1704056194000,1
1704056197000,1
1704056213000,1
1704056219000,1
1704056220000,1
1704056226000,1
1704056255000,1
1704056257000,1
1704056274000,1
1704056279000,1
1704056280000,1
1704056290000,1
1704056313000,1
1704056317000,1
1704056334000,1
1704056339000,1
1704056340000,1
1704056355000,1
1704056373000,1
1704056377000,1
1704056394000,1
1704056399000,1
1704056400000,1
1704056420000,1
1704056433000,1
1704056437000,1
1704056455000,1
1704056459000,1
1704056460000,1
1704056484000,1
1704056495000,1
1704056497000,1
1704056515000,1
1704056519000,1
1704056520000,1
1704056548000,1
1704056556000,1
1704056557000,1
1704056576000,1
1704056579000,1
1704056580000,1
1704056613000,1
1704056614000,1
1704056617000,1
1704056636000,1
1704056639000,1
1704056640000,1
1704056675000,1
1704056677000,1
1704056679000,1
1704056696000,1
1704056699000,1
1704056700000,1
1704056735000,1
1704056737000,1
1704056746000,1
1704056757000,1
1704056759000,1
1704056760000,1
1704056795000,1
1704056797000,1
1704056813000,1
1704056817000,1
1704056819000,1
1704056820000,1
1704056855000,1
1704056857000,1
1704056877000,1
1704056878000,1
1704056879000,1
1704056880000,1
1704056916000,1
1704056917000,1
1704056938000,1
1704056939000,1
1704056940000,1
1704056943000,1
1704056974000,1
1704056977000,1
1704056998000,1
1704056999000,1
1704057000000,1
1704057008000,1
1704057034000,1
1704057037000,1
1704057058000,1
1704057059000,1
1704057060000,1
1704057073000,1
1704057096000,1
1704057097000,1
1704057119000,1
1704057120000,1
1704057137000,1
1704057155000,1
1704057157000,1
1704057179000,1
1704057180000,1
1704057202000,1
1704057216000,1
1704057217000,1
1704057239000,1
1704057240000,1
1704057267000,1
1704057274000,1
1704057277000,1
1704057299000,1
1704057300000,1
1704057332000,1
1704057336000,1
1704057337000,1
1704057359000,1
1704057360000,1
1704057393000,1
1704057397000,1
1704057399000,1
1704057419000,1
1704057420000,1
1704057421000,1
1704057454000,1
1704057457000,1
1704057465000,1
1704057479000,1
1704057480000,1
1704057481000,1
1704057515000,1
1704057517000,1
1704057531000,1
1704057539000,1
1704057540000,1
1704057541000,1
1704057574000,1
1704057577000,1
1704057596000,1
1704057599000,1
1704057600000,1
1704057602000,1
1704057637000,1
1704057659000,1
1704057660000,1
1704057662000,1
1704057695000,1
1704057697000,1
1704057719000,1
1704057720000,1
1704057722000,1
1704057724000,1
1704057753000,1
1704057757000,1
1704057779000,1
1704057780000,1
1704057783000,1
1704057790000,1
1704057815000,1
1704057817000,1
1704057839000,1
1704057840000,1
1704057843000,1
1704057854000,1
1704057876000,1
1704057877000,1
1704057899000,1
1704057900000,1
1704057904000,1
1704057920000,1
1704057936000,1
1704057937000,1
1704057959000,1
1704057960000,1
1704057964000,1
1704057986000,1
1704057992000,1
1704057997000,1
1704058019000,1
1704058020000,1
1704058024000,1
1704058051000,1
1704058055000,1
1704058057000,1
1704058079000,1
1704058080000,1
1704058085000,1
1704058114000,1
1704058117000,1
1704058118000,1
1704058139000,1
1704058140000,1
1704058145000,1
1704058176000,1
1704058177000,1
1704058182000,1
1704058199000,1
1704058200000,1
1704058206000,1
1704058235000,1
1704058237000,1
1704058248000,1
1704058259000,1
1704058260000,1
1704058266000,1
1704058297000,1
1704058313000,1
1704058319000,1
1704058320000,1
1704058326000,1
1704058355000,1
1704058357000,1
1704058377000,1
1704058379000,1
1704058380000,1
1704058387000,1
1704058415000,1
1704058417000,1
1704058439000,1
1704058440000,1
1704058441000,1
1704058447000,1
1704058476000,1
1704058477000,1
1704058499000,1
1704058500000,1
1704058507000,1
1704058508000,1
1704058535000,1
1704058537000,1
1704058559000,1
1704058560000,1
1704058568000,1
1704058571000,1
1704058594000,1
1704058597000,1
1704058619000,1
1704058620000,1
1704058628000,1
1704058637000,1
1704058654000,1
1704058657000,1
1704058679000,1
1704058680000,1
1704058689000,1
1704058704000,1
1704058714000,1
1704058717000,1
1704058739000,1
1704058740000,1
1704058749000,1
1704058768000,1
1704058777000,1
1704058799000,1
1704058800000,1
1704058809000,1
1704058833000,1
1704058837000,1
1704058859000,1
1704058860000,1
1704058870000,1
1704058894000,1
1704058897000,1
1704058919000,1
1704058920000,1
1704058930000,1
1704058954000,1
1704058957000,1
1704058962000,1
1704058979000,1
1704058980000,1
1704058990000,1
1704059015000,1
1704059017000,1
1704059027000,1
1704059039000,1
1704059040000,1
1704059051000,1
1704059075000,1
1704059077000,1
1704059092000,1
1704059099000,1
1704059100000,1
1704059111000,1
1704059134000,1
1704059137000,1
1704059157000,1
1704059159000,1
1704059160000,1
1704059172000,1
1704059197000,1
1704059219000,1
1704059220000,1
1704059223000,1
1704059232000,1
1704059254000,1
1704059257000,1
1704059279000,1
1704059280000,1
1704059289000,1
1704059292000,1
1704059315000,1
1704059317000,1
1704059339000,1
1704059340000,1
1704059353000,1
1704059355000,1
1704059376000,1
1704059377000,1
1704059399000,1
1704059400000,1
1704059413000,1
1704059420000,1
1704059435000,1
1704059437000,1
1704059459000,1
1704059460000,1
1704059474000,1
1704059485000,1
1704059496000,1
1704059497000,1
1704059519000,1
1704059520000,1
1704059534000,1
1704059549000,1
1704059555000,1
1704059557000,1
1704059579000,1
1704059580000,1
1704059594000,1
1704059614000,1
1704059617000,1
1704059639000,1
1704059640000,1
1704059655000,1
1704059674000,1
1704059677000,1
1704059678000,1
1704059699000,1
1704059700000,1
1704059715000,1
1704059736000,1
1704059737000,1
1704059742000,1
1704059759000,1
1704059760000,1
1704059775000,1
1704059797000,1
1704059806000,1
1704059819000,1
1704059820000,1
1704059836000,1
1704059853000,1
1704059857000,1
1704059872000,1
1704059879000,1
1704059880000,1
1704059896000,1
1704059914000,1
1704059917000,1
1704059937000,1
1704059939000,1
1704059940000,1
1704059956000,1
1704059974000,1
1704059977000,1
1704059999000,1
1704060000000,1
1704060001000,1
1704060017000,1
1704060033000,1
1704060037000,1
1704060059000,1
1704060060000,1
1704060067000,1
1704060077000,1
1704060096000,1
1704060097000,1
1704060119000,1
1704060120000,1
1704060132000,1
1704060137000,1
1704060155000,1
1704060157000,1
1704060179000,1
1704060180000,1
1704060198000,1
1704060213000,1
1704060217000,1
1704060239000,1
1704060240000,1
1704060258000,1
1704060262000,1
1704060275000,1
1704060277000,1
1704060299000,1
1704060300000,1
1704060319000,1
1704060327000,1
1704060334000,1
1704060337000,1
1704060359000,1
1704060360000,1
1704060379000,1
1704060391000,1
1704060395000,1
1704060397000,1
1704060419000,1
1704060420000,1
1704060439000,1
1704060453000,1
1704060455000,1
1704060457000,1
1704060479000,1
1704060480000,1
1704060500000,1
1704060515000,1
1704060517000,1
1704060520000,1
1704060539000,1
1704060540000,1
1704060560000,1
1704060577000,1
1704060585000,1
1704060599000,1
1704060600000,1
1704060620000,1
1704060634000,1
1704060637000,1
1704060649000,1
1704060659000,1
1704060660000,1
1704060681000,1
1704060694000,1
1704060697000,1
1704060714000,1
1704060719000,1
1704060720000,1
1704060741000,1
1704060755000,1
1704060757000,1
1704060779000,1
1704060780000,1
1704060801000,1
1704060815000,1
1704060817000,1
1704060839000,1
1704060840000,1
1704060843000,1
1704060862000,1
1704060877000,1
1704060899000,1
1704060900000,1
1704060908000,1
1704060922000,1
1704060935000,1
1704060937000,1
1704060959000,1
1704060960000,1
1704060972000,1
1704060982000,1
1704060994000,1
1704060997000,1
1704061019000,1
1704061020000,1
1704061036000,1
1704061043000,1
1704061054000,1
1704061057000,1
1704061079000,1
1704061080000,1
1704061100000,1
1704061103000,1
1704061115000,1
1704061117000,1
1704061139000,1
1704061140000,1
1704061163000,1
1704061165000,1
1704061175000,1
1704061177000,1
1704061199000,1
1704061200000,1
1704061224000,1
1704061229000,1
1704061235000,1
1704061237000,1
1704061259000,1
1704061260000,1
1704061284000,1
1704061294000,1
1704061297000,1
1704061319000,1
1704061320000,1
1704061345000,1
1704061355000,1
1704061357000,1
1704061359000,1
1704061379000,1
1704061380000,1
1704061405000,1
1704061415000,1
1704061417000,1
1704061424000,1
1704061439000,1
1704061440000,1
1704061465000,1
1704061477000,1
1704061488000,1
1704061499000,1
1704061500000,1
1704061526000,1
1704061536000,1
1704061537000,1
1704061553000,1
1704061559000,1
1704061560000,1
1704061586000,1
1704061595000,1
1704061597000,1
1704061618000,1
1704061619000,1
1704061620000,1
1704061646000,1
1704061655000,1
1704061657000,1
1704061679000,1
1704061680000,1
1704061682000,1
1704061707000,1
1704061714000,1
1704061717000,1
1704061739000,1
1704061740000,1
1704061747000,1
1704061767000,1
1704061774000,1
1704061777000,1
1704061799000,1
1704061800000,1
1704061811000,1
1704061827000,1
1704061836000,1
1704061837000,1
1704061859000,1
1704061860000,1
1704061876000,1
1704061888000,1
1704061895000,1
1704061897000,1
1704061919000,1
1704061920000,1
1704061942000,1
1704061948000,1
1704061953000,1
1704061957000,1
1704061979000,1
1704061980000,1
1704062007000,1
1704062008000,1
1704062015000,1
1704062017000,1
1704062039000,1
1704062040000,1
1704062069000,1
1704062072000,1
1704062074000,1
1704062077000,1
1704062099000,1
1704062100000,1
1704062129000,1
1704062134000,1
1704062137000,1
1704062138000,1
1704062159000,1
1704062160000,1
1704062190000,1
1704062195000,1
1704062197000,1
1704062203000,1
1704062219000,1
1704062220000,1
1704062250000,1
1704062256000,1
1704062257000,1
1704062268000,1
1704062279000,1
1704062280000,1
1704062310000,1
1704062316000,1
1704062317000,1
1704062332000,1
1704062339000,1
1704062340000,1
1704062371000,1
1704062377000,1
1704062396000,1
1704062399000,1
1704062400000,1
1704062431000,1
1704062435000,1
1704062437000,1
1704062459000,1
1704062460000,1
1704062491000,1
1704062494000,1
1704062497000,1
1704062519000,1
1704062520000,1
1704062524000,1
1704062552000,1
1704062555000,1
1704062557000,1
1704062579000,1
1704062580000,1
1704062589000,1
1704062612000,1
1704062616000,1
1704062617000,1
1704062639000,1
1704062640000,1
1704062654000,1
1704062672000,1
1704062674000,1
1704062677000,1
1704062699000,1
1704062700000,1
1704062719000,1
1704062733000,1
1704062736000,1
1704062737000,1
1704062759000,1
1704062760000,1
1704062785000,1
1704062793000,1
1704062795000,1
1704062797000,1
1704062819000,1
1704062820000,1
1704062851000,1
1704062854000,1
1704062856000,1
1704062857000,1
1704062879000,1
1704062880000,1
1704062914000,1
1704062915000,1
1704062916000,1
1704062917000,1
1704062939000,1
1704062940000,1
1704062974000,1
1704062977000,1
1704062980000,1
1704062999000,1
1704063000000,1
1704063034000,1
1704063035000,1
1704063037000,1
1704063044000,1
1704063059000,1
1704063060000,1
1704063095000,1
1704063097000,1
1704063109000,1
1704063119000,1
1704063120000,1
1704063155000,1
1704063157000,1
1704063174000,1
1704063179000,1
1704063180000,1
1704063216000,1
1704063217000,1
1704063239000,1
1704063240000,1
1704063275000,1
1704063276000,1
1704063277000,1
1704063299000,1
1704063300000,1
1704063304000,1
1704063335000,1
1704063336000,1
1704063337000,1
1704063359000,1
1704063360000,1
1704063370000,1
1704063396000,1
1704063397000,1
1704063419000,1
1704063420000,1
1704063435000,1
1704063457000,1
1704063479000,1
1704063480000,1
1704063499000,1
1704063517000,1
1704063518000,1
1704063539000,1
1704063540000,1
1704063564000,1
1704063576000,1
1704063577000,1
1704063578000,1
1704063600000,1
1704063621000,1
1704063629000,1
1704063637000,1
1704063638000,1
1704063660000,1
1704063681000,1
1704063693000,1
1704063696000,1
1704063699000,1
1704063720000,1
1704063741000,1
1704063757000,1
1704063759000,1
1704063780000,1
1704063801000,1
1704063818000,1
1704063819000,1
1704063822000,1
